,Unnamed: 0,genre,original_lyric,generated_lyric,model,PAV,SSV,MSV,cleaned_generated_lyrics
10,10,rnb,"(Clouds)
Different shapes and sizes
Hiding the horizon
(Clouds)
In the distance, coming to change my plans
All my dreams will melt like sand
(Clouds)
The moment that you say goodbye
They're gonna rush right to the sky

Baby, baby, please don't go
It's gonna rain
It's gonna rain down tears
Of heartaches and fears
It's gonna rain
It's gonna rain I know for sure
'Cause you don't reach for me no more
It's gonna rain
It's gonna rain down tears
Of heartaches and fears
It's gonna rain
It's gonna rain
There in the distance
Is that number one pain

(Clouds)
Thunder is the warning
So dark and so alarming
(Clouds)
Go away, go away
Go, don't take away my sunny days


(Clouds)
Leave me be
It's getting so dark out I just can't see
(Clouds)
Go away, go away
Go, don't take away my sunny days","clouds different shapes and sizes hiding the horizon clouds in the distance, coming to change my reality or reality not being the only reality I have but rather the one you, in my own part, have,"" declared one of the famous Nobel Prize winners in 1962.

While seeking a child of a little girl, Filippo just had to give up all the game of winning and, now, a new challenge is taking its toll on the couple.

Filippo and Sébastien Hochi were born in the picturesque city of Dresden in 1951, a<|endoftext|>",gpt2,0.4,1.0,0.6567010899285961,"clouds different shapes and sizes hiding the horizon clouds in the distance, coming to change my reality or reality not being the only reality i have but rather the one you, in my own part, have, declared one of the famous nobel prize winners in 1962.

while seeking a child of a little girl, filippo just had to give up all the game of winning and, now, a new challenge is taking its toll on the couple.

filippo and sébastien hochi were born in the picturesque city of dresden in 1951, a"
11,11,rnb,"Hello August moon, where are the stars of the night?
You promised me too soon cause it's been cloudy all night
And the weatherman said, if you're not well stay in bed
And I've been feeling down and blue and it's cloudy in my head
Instead of going out to some restaurant, I'll stay home instead

But I'll be loving you, that's what I want to do
I'll be loving you, that's what I want to do

Hello midnight lover, you're the one I adore
And I'll be thinking of you 'til the stars are no more
If it's cloudy or blue, I'll stay here with you
We'll make a wish and then we'll kiss, our love forever true
Instead of going out to some restaurant, I'll stay here with you

And I'll be loving you, that's what I want to do
I'll be loving you, that's what I want to do

It seems you don't know, we reached the higher mountain
Every time I seem to disappear
And together we will fly, we'll dance up in the heavens
I can really feel it when you're near, ooh
And the weatherman said, if you're not well stay in bed
Cause I've been feeling down and blue and it's cloudy in my head
Instead of going out to some restaurant, I'll stay home in bed

But I'll be loving you, that's what I want to do
I'll be loving you, that's what I want to do
Loving you, that's what I want to do
Loving you, that's what I want to do
Loving you, that's what I want to do (doot doot doo... I'll be loving you)
Loving you, that's what I want to do (Cause you're always on my mind)
Loving you, that's what I want to do (doot doot doo... loving you)
Loving you, that's what I want to do (Always on my mind)
Loving you, that's what I want to do (That's what I want to do)
Loving you, that's what I want to do (That's what I want to do)","hello august moon, where are the stars of the night? you promised me too soon cause I will be far away when I walk along that path to seek to discover all things in this world""<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"hello august moon, where are the stars of the night? you promised me too soon cause i will be far away when i walk along that path to seek to discover all things in this world"
12,12,rnb,"Cha
No no
No no no no no
Ooh baby

I've got his picture
It's on my dresser
Right next to my bed
He doesn't know me
But I sure know him
I can't get him out of my head, no

Talk to him?
No, no, I haven't even tried

He doesn't even know that I'm alive
No
He doesn't even know that I'm alive

I got his number
I call him up
Just to hear him say ""Hello""
And when he answers
I always hang up
Ooh, that boy scares me so, whoa

Talk to him?
No, no, I haven't even tried

He doesn't even know that I'm alive
He doesn't even know that I'm alive
No no no no
No, no

Someday I'll find the nerve
To talk to him and stop acting so reserved
I told myself
Girl, you gotta change
'Cause nothing ventured is noting gained

Late last evening
I dropped on by
Just to see if he was home
And when he opened the door
I coulda died
There we were all alone

Talk to him?
I said, ""Excuse me, I thought my friend lived here""

Well
He doesn't even know that I'm alive
He doesn't know that I'm alive
He doesn't even know that I'm alive
He doesn't even know that I'm alive
He doesn't know that I'm alive
He doesn't even know
He doesn't know I'm alive

No no no no
No no no no
No no
La la la la la la",cha no no no no no no no ooh baby ive got his picture its on my mind every time i see it it ings right now and its just sweet ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now<|endoftext|>,gpt2,0.0,0.0,0.0,cha no no no no no no no ooh baby ive got his picture its on my mind every time i see it it ings right now and its just sweet ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now and its just sooo good ings right now
13,13,rnb,"As I was walking down the street last night
A pretty little girl came into sight
I bowed and smiled and asked her name
She said, ""Hold it bud, I don't play that game""
I reached in my pocket, and to her big surprise
There was Lincoln staring her dead in the eye

On a greenback, greenback dollar bill
Just a little piece of paper, coated with chlorophyll

She looked at me with that familiar desire
Eyes lit up like they were on fire
She said, ""My name's Flo, and you're on the right track
But look here, daddy, I wear furs on my back
So if you want to have fun in this man's land
Let Lincoln and Jackson start shaking hands""


I didn't know what I was getting into
But I popped Lincoln and Jackson, too
I didn't mind seeing them fade out of sight
I just knew I'd have some fun last night
Whenever you in town and looking for a thrill
If Lincoln can't get it, Jackson sure will


We went to a nightspot where the lights were low
Dined and danced and I was ready to go
I got out of my seat and when Flo arose
She said, ""Hold on daddy, while I powder my nose""
I sat back down with a smiling face
While she went down to the powder place


The music stopped and the lights came on
I looked around and saw I was all alone
I didn't know how long Flo had been gone
But a nose powder sure didn't take that long
I left the place with tears in my eyes
As I waved Lincoln and Jackson a last goodbye","as i was walking down the street last night a pretty little girl came into sight and started acting like she was crying, so i called her mom and got her number and asked her what was going on and she told me she was having a hard time sleeping.""

The woman said she did a number of things to help her, including ""talking about having sex with her girl, making eye contact, touching her hair, talking to her on her phone, putting a pad over her shoulder, and touching her breast, just giving her kisses and touching her pussy.""

The<|endoftext|>",gpt2,0.4,1.0,0.6461189836043459,"as i was walking down the street last night a pretty little girl came into sight and started acting like she was crying, so i called her mom and got her number and asked her what was going on and she told me she was having a hard time sleeping.

the woman said she did a number of things to help her, including talking about having sex with her girl, making eye contact, touching her hair, talking to her on her phone, putting a pad over her shoulder, and touching her breast, just giving her kisses and touching her pussy.

the"
14,14,rnb,"Can it be I stayed away too long
Did I leave your mind when I was gone
It is not my thing trying to get back
But this time let me tell you where I am at
You don't have to worry because I am coming
Back to where I should have always stayed
And now I've learned the meaning to your story
And it is enough love for me to stay
Can it be I stayed away too long
Did I leave your mind when I was gone
It is not my thing trying to get back
But this time let me tell you where I am at

I want to, want to be where you are
Anywhere you are
I want to, want to be where you are
Everywhere you are

Please don't close the door to our future
There are so many things we haven't tried
I could love you better than I used to
And give you all the love I have inside

I want to, want to be where you are
Any, any, anywhere you are
I want to, want to be where you are
I got to be where you are","can it be i stayed away too long did i leave your mind when i was naked because i just dont wanna think about you all the time
Me: Yeah, i mean, i didnt leave your mind, I got you, never felt sorry for me, and thats why i didnt keep on ever having sex with you Anyways, im really here today because ive had a lot of time off now so much and i dont want to end up like the last one with you this long Anyways, i have come to love you, Im just so excited for you all to<|endoftext|>",gpt2,0.4858716517689405,0.9538095642049598,0.9538095642049598,"can it be i stayed away too long did i leave your mind when i was naked because i just dont wanna think about you all the time
me yeah, i mean, i didnt leave your mind, i got you, never felt sorry for me, and thats why i didnt keep on ever having sex with you anyways, im really here today because ive had a lot of time off now so much and i dont want to end up like the last one with you this long anyways, i have come to love you, im just so excited for you all to"
15,15,rnb,"I believe in roses, but only from the heart
And if it's not sincere, baby then I don't want no part
I believe in one love, baby, true monogamy
What I don't know can't hurt me, well, that's not the way I see
If you believed in me you won't mess around
It's not like I don't know you've been with every girl in town
You got a lot of nerve to think I just close my eyes
While you walk around so full of it I give you my surprise

I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no
I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no

I believe that angels watch everything we do
And all the wrong you're doing just might come back on you
I believe in phone calls when you're not by my side
Especially when it's lonely in the middle of the night
If you believe that true love is only made in bed
Lord, have mercy on you, chivalry is dead
You got a lot of nerve to think, to think that I'm still down
While you've taken me for granted, boy, I'm through, I'm outta town

I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no
I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no

So baby, you can kiss this girl goodbye
I'm through with you, moving on with my life
No more pain, no more fears
I'm moving on, I'm keeping on, I'm through with all the tears

Your kinda love, your kinda trust
I don't want you
Don't want you, don't need you
Can't have you
Your kinda kisses, to be your Mrs
I don't want you

I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no
I don't need your kinda love, I don't need your kinda trust
I don't want you anymore
I don't need your kinda kisses, I don't want to be your Mrs
I don't want you anymore, no

I don't need, don't want you
Don't need, don't want
Don't need that kind of love
Don't want your kind of love
I don't need, don't want you
Don't need, don't want
Don't need that kind of love
Don't want your kind of love
Don't need it
Don't want it
Don't need it
Don't want it
Don't need it
Don't need it
Don't want you, don't need you
Don't want you","i believe in roses, but only from the heart and if its not sincere, baby then it is meaningless,"" he said.

Over the years the yoga teacher has used the word ""Yoga"" hundreds of times, to describe all kinds of yoga practices that have been held to be divine by the Gods.

Gee, I wonder what makes you believe? Are you sure your darling is worth it?

But as Dr. Surya Bhaskar has found in her book Yoga for the Soul, in our everyday lives we have no reason to believe our vows<|endoftext|>",gpt2,0.39999999999999997,1.0,0.5734104720763143,"i believe in roses, but only from the heart and if its not sincere, baby then it is meaningless, he said.

over the years the yoga teacher has used the word yoga hundreds of times, to describe all kinds of yoga practices that have been held to be divine by the gods.

gee, i wonder what makes you believe? are you sure your darling is worth it?

but as dr. surya bhaskar has found in her book yoga for the soul, in our everyday lives we have no reason to believe our vows"
16,16,rnb,"Big brown bedroom eyes
They're bad for me
Reluctantly you hit me
To my vulnerability
I don't like this feeling
'Cause I can't see straight
Something says I met my match
Courtesy of fate
I've always taken pride
In my independence
So afraid and careful
Not to show it
No - but you give me clarity
Like a bright green laser beam
I think you want what's best for me
In spite of my resistance
Be my eyes
Sing me, I'm your song
Make me wise, baby
I'll be strong
Constantly the ones we love scorn us
It's not for them to comprehend
It's none of their business
Misery loves company
I think you really know me
And there's no coincidence
My mama must have made me
So we would find each other","big brown bedroom eyes theyre bad for me reluctantly you hit me to my vulnerability i feel good, fast, i feel like a little girl baby, and i feel so good in your hands, make me feel so good every time, and you make me feel so good no matter what, yes yes yes yes yes i want you to hold me while i do anything for you, but i need you to hold me and make me feel so good<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"big brown bedroom eyes theyre bad for me reluctantly you hit me to my vulnerability i feel good, fast, i feel like a little girl baby, and i feel so good in your hands, make me feel so good every time, and you make me feel so good no matter what, yes yes yes yes yes i want you to hold me while i do anything for you, but i need you to hold me and make me feel so good"
17,17,rnb,"I've been around the world, seen everything
And if it's love you want baby just give me a ring
I can't lose with the stuff I use
I'm the king of the blues
I've loved in sunshine, I've loved in the rain
All of the women who know me call that loving man
I can't lose with the stuff I use
I'm the king of the blues
Some people go to school to try and learn their trade
Yes, but I'm a lover, a lover by nature
That's why I know, I know, I know I've got it made
Yes, you might think I'm jokin' or just havin' fun
But they tell me the reason I'm the king
I'm a lovin' son of a gun
I can't lose with the stuff I use
I'm the king of the blues","ive been around the world, seen everything and if its love you want baby just give it to me""

Ive been thinking of all the different ways to make love for as long as I can remember (and in the past years Ive tried many different things. And once I started with love Ive had to share them with the world. But you can be sure this is my way of making love, sharing them with the world, finding new ways to find love and discover my unique love for my baby

Yes, my baby will love you no matter what you<|endoftext|>",gpt2,0.4,1.0,0.6209915552170611,"ive been around the world, seen everything and if its love you want baby just give it to me

ive been thinking of all the different ways to make love for as long as i can remember and in the past years ive tried many different things. and once i started with love ive had to share them with the world. but you can be sure this is my way of making love, sharing them with the world, finding new ways to find love and discover my unique love for my baby

yes, my baby will love you no matter what you"
18,18,rnb,"The strangest thought came to me on this morning
As I awoke to greet the coming dawn
The sun was hardly peaking through the garden
It felt that with everything I was one

Then I wished that I could come back as a flower
As a flower
As a flower
How I wished that I could come back as a flower
As a flower
To spread the sweetness of love
To spread the sweetness of love

The dew had finished making love to many
A rainbow smelling sweet was in the air
I envied all the silence I saw growing
So unmoved by things outside of themselves

Then how I wished that I could come back as a flower
As a flower
As a flower
How I wished that I could come back as a flower
As a flower
To spread the sweetness of love
How I wished that I could come back as a flower
Oh, as a flower
As a flower
How I wished that I could come back as a flower
As a flower
To spread the sweetness of love
To spread the sweetness of love","the strangest thought came to me on this morning as i awoke to greet the coming of the great wave of mankind into my bed,' she said in a hushed voice. 'We must all move forward together as soon as possible. I pray you find me and everyone else safe, and for as long as I am alive, I will remain here with you.'

I sat down beside her and kissed her, and she kissed back, and she smiled and said, 'Goodbye, my darling,' and I kissed her again and again and she kissed back, and she kissed<|endoftext|>",gpt2,0.4,1.0,0.7784950559915326,"the strangest thought came to me on this morning as i awoke to greet the coming of the great wave of mankind into my bed, she said in a hushed voice. we must all move forward together as soon as possible. i pray you find me and everyone else safe, and for as long as i am alive, i will remain here with you.

i sat down beside her and kissed her, and she kissed back, and she smiled and said, goodbye, my darling, and i kissed her again and again and she kissed back, and she kissed"
19,19,rnb,"This is ladies night, once again it's on!
Ya man actin' up? Then leave him home!
It's the girl the industry call the rap Madonna
More dangerous than a tank full of piranhas
Courvoisier in my left arm, glass in my other hand
While I rock that coochie like a rubber band
I'm feelin' sexy in my million dollar Vicki bra
Ay yo Beyonce, how you feelin' ma?

I'm feelin' sexy, I wanna hear you say my name boy
If you can reach me, you can feel my buring flame
(I'm feelin' kinda N-A-S-T-Y, I just wanna take you home with me)
Baby, the minute I feel your energy, the vibe is just taking over me (Ahhhhhhhhh) I start feelin' so crazy, babe
Lately, I feelin' been comin' over me, I don't know what's gotten into me
The rhythm got me feelin' so crazy, babe

Tonight, I'll be your naughty girl (Uhhhhhhhh)
I'm callin' all my girls
We gon' turn this party out, I know you want my body
Tonight, I'll be your naughty girl
Like, callin' all my girls
I see you look me up and down, and I came to party

You're so sexy, tonight I am all yours, boy
The way your body, moves across the floor!
(I'm feelin' kinda N-A-S-T-Y, I juss wanna take you home with me)
Baby, the minute I feel your energy, the vibe is just taking over me (Ahhhhhhhhh) I start feelin' so crazy, babe
Lately, I feelin' been comin' over me, I don't know what's gotten into me
The rhythm got me feelin' so crazy, babe

Tonight, I'll be your naughty girl (Uhhhhhhhh)
I'm callin' all my girls
We gon' turn this party out, I know you want my body
Tonight, I'll be your naughty girl
Like, callin' all my girls
I see you look me up and down, and I came to party

I love to love you baby (I love to love you baby)
I love to love you baby (I love to love you baby)
I love to love you baby (I love to love you baby)
I love to love you baby (I love to love you baby)

You know I, rep the stuy when I chef the pie
I'm back in the kitchen with the flame on high
I see you lookin', baby whats cookin?
Yeah, I'm lookin' like something to eat
Your man there lookin' like something to freak
Lickin' on his lips like I'm somethin' sweet
Lil' Kim and Beyonce just tryin to keep the flame lit
And warm it up like Big Daddy Kane did

Tonight, I'll be your naughty girl (Uhhhhhhhh)
I'm callin' all my girls
We gon' turn this party out, I know you want my body
Tonight, I'll be your naughty girl
Like, callin' all my girls
I see you look me up and down, and I came to party","this is ladies night, once again its on! ya man actin up? then leave him home! thats all yall got to do! Uhhh don't break me down, break me down..., just be there, stay there... right then, right then, right then, yeah, right then, right then... oh, yeah,... oh yeah, yeah yeah, yeah, yeah, yeah, yeah, yeah,... yeah, yeah, yeah yeah... yeah... yeah, yeah, yeah, yeah... yeah... yeah... yeah... yeah... yeah... yeah... yeah... yeah... yeah...<|endoftext|>",gpt2,0.0,0.0,0.0,"this is ladies night, once again its on! ya man actin up? then leave him home! thats all yall got to do! uhhh dont break me down, break me down..., just be there, stay there... right then, right then, right then, yeah, right then, right then... oh, yeah,... oh yeah, yeah yeah, yeah, yeah, yeah, yeah, yeah,... yeah, yeah, yeah yeah... yeah... yeah, yeah, yeah, yeah... yeah... yeah... yeah... yeah... yeah... yeah... yeah... yeah... yeah..."
