Unnamed: 0.1,genre,original_lyric,generated_lyric,model,PAV,SSV,MSV,cleaned_generated_lyrics,genre_class_act,genre_class_pred,correct_classifcation
1,Soul,"I am in love with a beautiful girl
I am in love with a beautiful girl
It is almost like dancing and romancing
In her arms
It is just a part of it
Cannot you see that I am in love
(Love)
I am in love
(Love)
I am in love
(Love)
Da de de da de da da dum
Da da da da da da da dum
La da da da da da da dum
Cannot you see that I am in love
(Love)
I am in love with a beautiful girl
I am in love with a beautiful girl
It is almost like dancing and romancing
In her arms
It is just a part of it
Cannot you see that I am in love
(Love)
I am in love
(Love)
I am in love
(Love)
Da da da da da da da dum
Da da da da da la da dum
She will never know la DA DA dum
Cannot you see that I am in love
(Love)

It is almost like dancing and romancing
In her arms
It is just a part of it
Cannot you see that I am in love
(Love)
I am in love
(Love)
I am in love
(Love)
She never thought la DA DA dum
At all of the time Le DA DA dum (Mumble)
La da da da la da da dum
Cannot you see that I am in love
(Love)
I am in love
(Love)
I am in love
(Love)
Cannot you see that I am in love
(Love)
I am in love
(Love)
I am in love
(Love)
Cannot you see that I am in love
(Love)
I am in love
(Love)
I am in love
(Love)
I am in
(Love)",i am in love with a beautiful girl i am in love with a beautiful girl i am in love with a beautiful girl i know thats what this woman wants she dont want me to ask her to do anything for me i know thats what this woman wants she dont want me to ask her to do anything for me im in love with a beautiful girl im in love with a beautiful girl im in love with a beautiful girl im in love with a beautiful girl im in love with a beautiful girl im in love with a beautiful girl im in love with a beautiful girl im<|endoftext|>,gpt2,0.0,0.0,0.0,"i am in love with a beautiful girl i am in love with a beautiful girl i am in love with a beautiful girl i know thats what this woman wants, she dont want me to ask her to do anything for me... i know thats what this woman wants, she dont want me to ask her to do anything for me... im in love with a beautiful girl im in love with a beautiful girl im in love with a beautiful girl im in love with a beautiful girl im in love with a beautiful girl im in love with a beautiful girl im in love with a beautiful girl im",7.0,5,0
2,Soul,"No no no
No no no
My world has fell apart ‘cause you don’t love me no more
How can I face life, when you’re all I’m living for
Baby don’t turn me away
Please hear what I say
‘Cause I love you, I love you
Filled with confusion, my tears have started to flow
My whole life depends on you, please don’t tell me to go
I know I’ve got to find, some way to make you change your mind
Oh don’t turn me away
Please hear what I say
‘Cause I love you oh I love you
Internes is all around me, your love is slipping from the side
Your taking my life from me, leaving me the shadows of night
You know I love you so, please don’t tell me to go
Oh don’t turn me away
Please hear what I say
Baby don’t turn me away
Baby please
Baby don’t baby don’t, baby please baby please, you know I love you",no no no no no no my world has fell apart ‘cause you don’t love me too’ ‘so’ i’t so’ can’t’’’ tell you’’ about how i’d feel’ and how it’ really felt ’’’’’’’’’’’’’’’’’’’’’’’’’’�<|endoftext|>,gpt2,0.0,0.0,0.0,no no no no no no my world has fell apart ‘cause you don’t love me too’ ‘so’ i’t so’ can’t’’’ tell you’’ about how i’d feel’ and how it’ really felt ’’’’’’’’’’’’’’’’’’’’’’’’’’�,7.0,1,0
3,Soul,"Some boys just got the look of a Greek Adonis
An' some boys just try to talk you off your feet
Some boys think they're God's gift to woman
An' some boys just think they're sweet enough to eat
I change the habit of a lifetime
Don't even try
'Cause when you cut down deeper than the icing
You realize

What you get is what you see
Ain't nothing more to it
And if you wanna love a woman like me
It takes a man to do it
If what you get is what you see
Then I don't want your kind of love

Some guys just got lips that you can't help kissing
And some guys just got a smile you can't resist
Some guys just got to build a reputation
They just wanna add you to the list
You got a lot of physical attraction
I can't deny, but can you guarantee me satisfaction
While, I'm still waiting, waiting, waiting, waiting, waiting, oohhh

What you get is what you see
Ain't nothing more to it
And if you wanna love a woman like me
It takes a man to do it
If what you get is what you see
Then I don't want your kind of love

So, let me see your cards on the table
Before I buy
I always read the writing on the label
So, give me reason to believe
There's more to you than meets the eye

What you get is what you see
Ain't nothing more to it
And if you wanna love a woman like me
It takes a man to do it
If what you get is what you see
Then I don't want your kind of love

Ain't nothing more to it
Doesn't matter, doesn't matter at all
I don't want your kind of love
Ain't nothing else to it
I don't want your kind of love, oooohh
What you get is what you see","some boys just got the look of a greek adonis an some boys just try to be a fine rock star and nothing else they want me to do what they want me to do

i believe he's right penn said before rolling his eyes and stepping away i think they got it all wrong

all around the corner was a group of more than three dozen marines including our sergeant who told penn that they had decided to run

we're very proud of the marines of the marine corps said the friend <|endoftext|>",gpt2,0.3999999999999999,1.0,0.609274578801722,"some boys just got the look of a greek adonis an some boys just try to be a fine rock star and nothing else. they want me to do what they want me to do.

i believe hes right, penn said, before rolling his eyes and stepping away. i think they got it all wrong.

all around the corner was a group of more than three dozen marines, including our sergeant, who told penn that they had decided to run.

were very proud of the marines of the marine corps, said the friend. ",7.0,0,0
4,Soul,"Sitting here thinking about the times I've roamed
Different girls that I have known
Of all girls that I have met
You are the one girl that I can't forget
Listen
We had our time now
Good and bad now
I can't forget 'em
And I sure ain't gon' forget 'em now
Remember Side Street
Where we used to meet
Making love, nobody but you and me

Champagne and wine
That's what you gonna get
Champagne and wine
What it's gon' be
Just as long, girl, as you see about me

I'm gonna be knocking on your door
I want the same love that I had before
Listen
I'm a man now, full grown man
You got me eating from the tip of your hand
I don't mind eating
Long as you feed me
Good love and good ol' sympathy

Champagne and wine
That's what it's gon' be

Every day is gonna just be like Sunday
Every night you're gonna have stars in the sky
Ooh, giving you champagne and wine
I'm gonna give it to you, ooh, ooh wee
Ooh, na na na na na na na na na na
Ooh wee, baby, giving you champagne and wine
I really love you, baby
I really do need you, honey
Really do want you, baby
Really do love you, honey","sitting here thinking about the times ive roamed different girls that i have known of all my life she said

despite its similarity to that of the picture from tippi hedren's novel it also took a few tries to find its 'authenticity'

as for jasmin who was lucky enough to get a blue plate through the nappy of a friend's home when she went to check her bag it would be a mistake to call it a success but it's a story about girl<|endoftext|><|endoftext|>",gpt2,0.4,1.0,0.6102734648187736,"sitting here thinking about the times ive roamed different girls that i have known of all my life, she said.

despite its similarity to that of the picture from tippi hedrens novel, it also took a few tries to find its authenticity.

as for jasmin, who was lucky enough to get a blue plate through the nappy of a friends home when she went to check her bag, it would be a mistake to call it a success, but its a story about girl.",7.0,1,0
5,Soul,"Ah, he can buy her diamonds, he can buy her pearls
He can send her on a trip, all around this world
He can buy her anything her little heart desires
But he don't know how to set that little girl's soul on fire
Even though he drives a big fine Cadillac car
And he keeps her dressed up (ah!) like a movie star
Anything she asks of him, his money can buy
But when it comes down to love, she gives me a try!
No man can love her like I do
Tell the truth, no man can love her like I do
No man can love her like I do
Even though I don't have one thin dime
Everytime I call her, you know she's right on time
No man can love her like I do
Ain't no man in this land who can love her like I do!
No man can love her like I do!",ah he can buy her diamonds he can buy her pearls he can send her on tours and travel with her he can spend the night with her he can spend the night with her and she will buy him a cake every night she will buy him a horse and a car he can buy her a truck he can spend her money and he can buy her a house he can spend her a room he can spend her milk he can buy her a cookbook he can buy her a home he can spend her money he can buy her<|endoftext|>,gpt2,0.0,0.0,0.0,"ah, he can buy her diamonds, he can buy her pearls he can send her on tours and travel with her, he can spend the night with her, he can spend the night with her, and she will buy him a cake every night, she will buy him a horse and a car, he can buy her a truck, he can spend her money and he can buy her a house, he can spend her a room, he can spend her milk, he can buy her a cookbook, he can buy her a home, he can spend her money, he can buy her",7.0,0,0
6,Soul,"Alone tonight
Begin tonight
Till it's all right
Damn lover friend of mine

She got your number, she know your game
She put you under, it's so insane
Since you seduced her, how does it feel
To know that woman is out to kill?

Susie got your number, and Susie ain’t your friend
Look who took you under with seven inches in
Blood is on the dance floor, blood is on the knife
Susie's got your number, and Susie says it's right

Susie says it's, Su-Su says it's
(Take my-Take my money)
Susie got your, Su-Susie got your
(Throw my time away)
Blood is on, is on, blood is
(You've been talking garbage)
The dance floor, the dance the night
(You're damn, damn good for me)

I never knew, but I was walking the line
""Come go with me,"" I said I have no time
And don't you pretend we didn't talk on the phone
My baby cried, she left me standing alone

Welcome to Heartbreak Hotel
This is Heartbreak Hotel, it's so evil
Heartbreak Hotel
This place is Heartbreak Hotel

10 years ago today
Dangerous, and Susie ain’t your friend
Dangerous, with seven inches in
Dangerous, blood is on the knife
Dangerous, and Susie says it's right

A haunting ghostly treat, the foolish trickery
And spirits dancing in the night
But if you came to see the truth, the purity
It's here inside a lonely heart

So just leave me alone, girl
Leave me alone
Leave me alone, girl
Leave me alone
Stop it, just stop dogging me around

It was blood on the dance floor, to enjoy that simple dance
It was blood on the dance floor, everything was on my side
It was blood on the dance floor, like it was love and true romance
It was blood on the
And I just can't take it, the girl won't break it

You've been, you've been, you don't, you don't, don't
You don't, you don't, don't mess with my baby
She don't, she don't, she don't know it
She just, she just, mess with my baby",alone tonight begin tonight till its all right damn lover friend of mine she got your breath back i don't need you to keep on talking now do you want me to go home to my room get dressed and just do anything? you know what you want i don't know you didn't do it i don't need you to keep on talking now do you want me to go home to my room get dressed and just do anything?<|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,"alone tonight begin tonight till its all right damn lover friend of mine she got your breath back i dont need you to keep on talking now do you want me to go home to my room, get dressed and just do anything? you know what you want i dont know you didnt do it, i dont need you to keep on talking now do you want me to go home to my room, get dressed and just do anything?",7.0,5,0
7,Soul,"Magdalena sits in her chair speaking of the mass
She talks in slicing splinters, she laughs like breaking glass
She says that she would have me spirit her away
Stealing all my images 'til there's nothing left to say

Oh, Magdalena
Nothing like the saint you are
Your love is like a razor
My heart is just a-scar
Oh, Magdalena
Nothing like the saint you are

Magdalena lying there could make a dancer stumble
Make a preacher bite his tongue and leave him with a mumble
And if you think I'm crazy, babe, or that I'm funning you
Just pay your dues and lose your blues
When Maggie is kissing you
 (2x)","magdalena sits in her chair speaking of the mass she talks in slicing splinters she laughs she asks what kind of people do you really want to see in africa?

right yes she says i want to see africa in some way we have to learn from those people and then the africans can learn to be more positive and i want to see africa because i want to see africa in africa in some way

we meet up at the end of the table and the two young black boys ask her to pose for pictures<|endoftext|>",gpt2,0.4,1.0,0.6613174144211368,"magdalena sits in her chair speaking of the mass she talks in slicing splinters, she laughs, she asks, what kind of people do you really want to see in africa?

right, yes, she says. i want to see africa in some way. we have to learn from those people, and then the africans can learn to be more positive and i want to see africa, because i want to see africa in africa in some way.

we meet up at the end of the table, and the two young black boys ask her to pose for pictures,",7.0,0,0
8,Soul,"I'm a Love Man
Call me a Love Man
Ooh baby, I'm a Love Man
That's what they call me, I'm a Love Man
I'm six-feet-one, weigh two-hundred-and-ten
Long hair, real fair skin
Long legs and I'm outta sight
Hey, little girl, I wanna take you out
'Cause I'm a love man
That's what they call me, I'm a Love Man

Make love to you in the mornin', girl
Make love to you at night now
Make love to when you think about it
I'm gonna bet you everything's alright
'Cau-cau-cau-cau...

'Cause I'm a Love Man
Ooh baby, I'm a Love Man
That's what they call me, I'm a Love Man
Baby, call the Love Man
I'm six-feet-one, weigh two-hundred-and-ten
Long hair, real fair skin
I'm long-legged and I'm outta sight
My, my baby, I wanna take you out
'Cause I'm a love man
Ooh baby, I'm a Love Man
Take my hand; let me holler one time, OW!


Love Man, that's all I am now
I'm just a Love Man
Ooh baby, call me the Love Man
Yes I am, I'm just a Love Man
Let me tell you somethin'
Which one of you girls want me to hold you?
A Which one of you girls want me to kiss you?
Which one of your girls wants me to take you out?
Lord, I bet you gonna knock you all night
'Cause baby, I'm a Love Man
All right, ooh baby, I'm a Love Man
Let me tell ya
I'm sayin' I'm just a Love Man, good ol' man
I'm just a Love Man, fancy man
I'm just a Love Man, good ol' man
I'm just a...good ol' man",im a love man call me a love man ooh baby im a love man thats the way to go so i must admit i love you oh love you and you must love me yes its true yes i have to admit you i love you and i must love you yes yes i love you and i must love you yes yes you must love me yes yes you must love me yes yes you must love me yes yes you must love me yes yes you must love me yes yes you must love me yes yes yeah yeah yeah yeah yeah yes i love you oh<|endoftext|>,gpt2,0.0,0.0,0.0,"im a love man call me a love man ooh baby, im a love man thats the way to go so i must admit i love you oh love you, and you must love me yes its true yes i have to admit you i love you, and i must love you yes yes i love you, and i must love you yes yes you must love me yes yes you must love me yes yes you must love me yes yes you must love me yes yes you must love me yes yes you must love me yes yes yeah, yeah, yeah yeah. yeah yes i love you oh",7.0,7,1
9,Soul,"Hee-Hee!
Ooh!
G'on girl!
Aaow!
Hee!

Hey, pretty baby with the high heels on
You give me fever like I've never, ever known
You're just a product of loveliness
I like the groove of your walk, your talk, your dress

I feel your fever from miles around
I'll pick you up in my car and we'll paint the town
Just kiss me baby and tell me twice
That you're the one for me

The way you make me feel
(The way you make me feel)
You really turn me on
(You really turn me on)
You knock me off of my feet
(You knock me off of my feet)
My lonely days are gone
(My lonely days are gone)

I like the feeling you're giving me
Just hold me, baby, and I'm in ecstasy
Oh, I'll be working from 9 to 5
To buy you things to keep you by my side

I've never felt so in love before
Just promise baby, you'll love me forevermore
I swear I'm keeping you satisfied
Cause you're the one for me

The way you make me feel
(The way you make me feel)
You really turn me on
(You really turn me on)
You knock me off of my feet
(You knock me off of my feet)
My lonely days are gone
(My lonely days are gone)

Acha-ooh!
G'on girl!
G'on!
Hee! Hee! Aaow!
G'on, girl!

I've never felt so in love before
Just promise baby, you'll love me forevermore
I swear I'm keeping you satisfied
Cause you're the one for me

The way you make me feel
(The way you make me feel)
You really turn me on
(You really turn me on)
You knock me off of my feet now, babe (Hee!)
(You knock me off of my feet)
My lonely days are gone (ah, ah)
(My lonely days are gone)
The way you make me feel
(The way you make me feel)
You really turn me on
(You really turn me on)
You knock me off of my feet now, babe (Hee!)
(You knock me off of my feet)
My lonely days are gone
(My lonely days are gone)

Ain't nobody's business
Ain't nobody's business
(The way you make me feel)
Ain't nobody's business
Ain't nobody's business
But mine and my baby
(You really turn me on)
Hee-hee!
(You knock me off of my feet)
Hee-hee! Ooh!
(My lonely days are gone)
Give it to me
Give me some time
(The way you make me feel)
Come on, be my girl
I wanna be with mine
(You really turn me on)
Ain't nobody's business
(You knock me off of my feet)
Ain't nobody's business
But mine and my baby
G'on, girl! Aaow!
(My lonely days are gone)

Hee-Hee!
Hoo!
Choo-coo, choo-coo
Choo-coo, choo-coo, choo-coo
G'on, girl!

The way you make me feel (Hee-Hee-Hee!)
You really turn me on
You knock me off of my feet
My lonely days are gone
The way you make me feel
You really turn me on
You knock me off of my feet
My lonely days are gone",heehee! ooh! gon girl! aaow! hee! hey pretty baby with the high heels on you give him what he wants! heehehehehe! yeah oh ya haehehe heehe heehe! wow yah that really came out right babe huh? yeah yeah yeah that was a big surprise heehehehehe heehe heehe heehehe heehe heehe heehehe heehe heehe wow wow wow wow wow wow wow he<|endoftext|>,gpt2,0.0,0.0,0.0,"heehee! ooh! gon girl! aaow! hee! hey, pretty baby with the high heels on you give him what he wants! heehehehehe! yeah... oh, ya haehehe heehe heehe! wow... yah, that really came out right, babe, huh? yeah yeah, yeah that was a big surprise. heehehehehe heehe heehe heehehe heehe heehe heehehe heehe heehe... wow, wow, wow, wow, wow, wow, wow he",7.0,5,0
10,Soul,"Born to open for
Mankind nature's door
A life known by a few
And those who knew that shared
Their knowledge fewer cared
About what plants could do
For most felt it was mad to conceive
That plants thought, felt, and moved quite like we
But with instruments Bose would devise
Would take Science itself by a surprise, so

On we go to where who knows
To a place where there's still non-believers
What will it take for heaven's sake
For those who find what's real too hard to believe in
It's that same old story again

Born of slaves who died
Too soon to realize
The need his life would be
Selflessy he gave
His wisdom to a way
Where first no minds would see
He said if farm land was to be rich
We must plant crops to replenish it
But it took him persuasion and tests
To convince them Carver's way was best, so",born to open for mankind natures door a life known by a few and those who have laid aside their oppression in this last world to work for the people of tomorrow now i know your longing to meet the nation of israel through the miracles of the lord and your sacrifices is nothing short of spiritual fulfillment i will do all i can to honor the sacrifices you make to the lord for he has made you a man of the people of the good heart and of the people when i reach my lord he will lay me down upon the cross and<|endoftext|>,gpt2,0.0,0.0,0.0,"born to open for mankind natures door a life known by a few and those who have laid aside their oppression in this last world to work for the people of tomorrow. now, i know your longing to meet the nation of israel, through the miracles of the lord and your sacrifices, is nothing short of spiritual fulfillment. i will do all i can to honor the sacrifices you make to the lord, for he has made you a man of the people, of the good heart, and of the people. when i reach my lord, he will lay me down upon the cross, and",7.0,7,1
11,Soul,"Oh, when the saints go marching in (2x)
I want to be in that number
When the saints go marching in
Oh, when the sun, refuses to shine (2x)
I still, want to be in that number
When the sun refuses to shine
Oh, when the saints go marching in (2x)
I'm going to sing aloud and thunder
Oh, when the saints go marching in
Oh, when the saints go marching in (2x)
Yes, I want to be in that number
When the saints go marching in
Oh, when the saints go marching in (2x)
I still want to be in that number
When the saints go marching in","oh when the saints go marching in 2x i want to be in that number when it isnt in my wheelhouse
6 eley: i think you get me started on that first of all you look at people who turn to you and say 'i know this guy' and then your daughter says 'hey he was right about me not being sexually attracted to you' and you say 'in my book there are also the stories of these young women who were raped they told them to do it they went through things that they had to do' and you<|endoftext|>",gpt2,0.4062591618637409,0.8656479046593522,0.8656479046593522,"oh, when the saints go marching in 2x i want to be in that number when it isnt in my wheelhouse
6. eley i think you get me started on that first of all, you look at people who turn to you and say i know this guy, and then your daughter says hey he was right about me not being sexually attracted to you and you say in my book there are also the stories of these young women who were raped, they told them to do it, they went through things that they had to do and you,",7.0,7,1
12,Soul,"Belle
The Lord and I've been friends for a mighty long time
Ooh hoo, Belle
Leaving Him has never ever really crossed my mind
Let me say just one thing
I'd never go so far, mmm
'Cause it's Him no matter who you are, oh hoo
Belle
Oh, it's you that I want, but it's Him that I need

I'd like to take a little minute just to say now
Belle
The laughter of the sound has quieted down
Ooh hoo, mmm, Belle
The best thing we could do is have Him around
Now. I'm not playing, little lady, let me say this one thing
I think if love could abound
My heart was lost but now it's found
Ooh hoo, Belle
Oh, let's you and I let His love come down

I'm so happy, happy about that now, say this
Seems so easy to me
To try to act naturally
Let's not waste each other's time, time, ooh hoo

Belle
He's my surprise and, Lord, he's my joy
My joy, not a toy
Belle
I know that you can understand
A little country boy
Just a little country boy
Hey, He brought me safe thus far
Let me say it, little lady
Through many drunken country bars
Ooh hoo, Belle, oh, let me say
He's my bright morning star
Belle, Belle
My bright in the morning
He's my bright in the morning, He's
He's my everything, my everything
Hey, a drink of water
(Belle, Belle)
Belle
He's my joy in the morning time
(Belle, Belle)
Belle
I know you're all of these things, yeah
But, uh, He's such a brighter joy, He's such a brighter
He's, He's, He's
(Little, little, little lady, Belle)
(Jesus is my)
(I just let you know that Jesus)
Little, little, little Belle
(My everything)
My everything
(Everything)
Everything
In the morning
(Time, time)
In the evening
(Time, time)
In the daytime
In the nighttime
(Little lady)
Hey! Hey!
He's my everything, yeah! He's
Belle
Belle, Belle, Belle, Belle, Belle ...",belle the lord and ive been friends for a mighty long time ooh hoo belle leaving this dark continent that this pitiless beast something black and blue it might be night long for me but oh never mind i am the lord ooh i have no desire to give up the love that the lord has but that oh yes i am what are you waiting for i will carry you through oh oh ooh yes you will find my prayer in you oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh<|endoftext|>,gpt2,0.0,0.0,0.0,"belle the lord and ive been friends for a mighty long time ooh hoo, belle leaving this dark continent that this pitiless beast, something black and blue, it might be night long for me, but oh never mind, i am the lord ooh, i have no desire to give up the love that the lord has. but that, oh yes, i am, what are you waiting for, i will carry you through, oh oh ooh yes, you will find my prayer in you, oh oh oh oh oh oh, oh oh oh oh oh oh oh oh oh oh",7.0,7,1
13,Soul,"We come in peace
We're coming in peace
We come in love
Alien our language
On how the human feels
Make the world so angry
People wanna kill
So we come in peace
We come in peace
We come in peace
We come in love
The message from the party
The thing to do with (?)
Try to keep it happy
Don't depress yourself to cry
My friend we come in peace
We come in peace
We come in peace
We come in peace
We come in peace
Baby I don't want to argue
Don't even want to fight
I just want to love you
And hold you all the night
So I come in peace
Let me come in peace
We come in peace
Let me come in peace
I come in peace
Let me come in peace
Let me come in love
Baby
All I wanna do is love you
All I wanna do is love you
All I wanna do is love you
That's all I wanna do
That's all I wanna do
All I wanna do is love you
All I wanna do is love you
All I wanna do is love you
All I wanna do is love you
That's all I wanna do
That's all I wanna do
All I wanna do is love you
Seen too many loved ones
(?) we come to see some things
Let's please not lose another
Why can't we break the chain
Can we come in peace
Can we come in peace
We come in peace
We come in love
Oh
We come in peace
We come in peace
We come in love
(?)
(?)
(?)
(?)
(?)
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
We come in peace baby
Hey hey hey hey
Hey hey hey hey
Hey hey hey hey
Hey hey hey hey
Hey hey hey hey
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
We've got to move on up
(?)
(?)",we come in peace were coming in peace we come in love alien our language on peace we come in peace this is all it is we have to be a winner here we make you who are the winner of our heart we love you believe in our mission to serve you we love you with love kiss em goodbye we love you for who you are and in that life you gave to us and with love<|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,we come in peace were coming in peace we come in love alien our language on peace we come in peace this is all it is we have to be a winner here we make you who are the winner of our heart we love you believe in our mission to serve you we love you with love kiss em goodbye we love you for who you are and in that life you gave to us and with love,7.0,7,1
14,Soul,"Ain't nobody
(No...)
Going to turn me around no more
(No...)
Ain't nobody
(No...)
Going to turn me around
(No...)
Well I've learned my lesson and now I've see
Love ain't the thing for me
Ain't nobody
(Nobody, nobody, no...)
Don't turn me around
Turn me around
Turn me around
Turn me around
Ain't nobody
(No...)
Gonna talk sweet talk to me (No...)
(No...)
Ain't nobody (No...)
(No...)
Gonna tell me how sweet love can be (No...)
(No...)
I'm gonna take my love and put in on the shelf
Ain't gonna give it to nobody else
Ain't nobody
(Nobody, nobody, no...) Who's gonna turn me around
(Turn me around) Turn me around
Turn me around
Turn me around (Turn me around)
Love you've been so doggone mean
You shattered every one of my dreams
And you know I can't love nobody else
But still you left me here all by myself
Turned me around
You turned me around
You turned me around
You turned me around
I've learned my lesson and now I see
Love ain't the thing for me
Ain't nobody
(Nobody, nobody, no...) Baby who's gonna turn me around
(Turn me around) Turn me around
Turn me around
Turn me around (Turn me around)
Love, you've been so doggone mean
Love, you shattered every one of my dreams
You turn me around, stone around
You turn me around, stone around
You turn me around",aint nobody no going to turn me around no more no aint nobody no going to turn me around please? oh yeah you see yes i know that now i know that i could do anything i wanted i could feel your hand on my heart and tell you baby it's not a love story but a love story that i know every day yes yes yes yeah yeah yeah yeah yeah yeah yeah oh yeah yeah yeah yeah yeah yeah yeah oh yeah yeah<|endoftext|>,gpt2,0.0,0.0,0.0,"aint nobody no... going to turn me around no more no... aint nobody no... going to turn me around, please? oh, yeah, you see. yes. i know that now. i know that i could do anything i wanted. i could feel your hand on my heart and tell you, baby, its not a love story but a love story that i know every day. yes, yes, yes, yeah, yeah, yeah, yeah, yeah, yeah, yeah. oh yeah, yeah, yeah, yeah, yeah, yeah, yeah. oh yeah, yeah,",7.0,7,1
15,Soul,"Ai-ai-ai-ai
Oh-oh-oh-oh
Si-ai-ai-ai
Oh-oh-oh-oh
South of the border
Down Mexico way
That's where I fell in love
When stars above came out to play
And now as I wonder
My thoughts ever stray
South of the border
Down Mexico way
She was the picture
In old Spanish lace
Just for a tender while
I kissed the smile
Upon her face
For it was siesta
And we were so gay
South of the border
Down Mexico way
Then she sighed as she whispered manana
Never dreaming that we were parting
And I lied as I whisperd manana
For our tomorrow never came
South of the border
I rode back one day
There in a veil of white by candlelight
She kneeled to pray
The missionbells told me
That I musn't stay
South of the border
Down Mexico way
Ai-ai-ai-ai
Oh-oh-oh-oh",aiaiaiai ohohohoh siaiaiai ohohohoh south of the border down mexico way thats where i fell in love with arcadia country north of uk world probably its just america but theres a reason its called arcadia when im down that hill in america oh no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no<|endoftext|>,gpt2,0.0,0.0,0.0,aiaiaiai ohohohoh siaiaiai ohohohoh south of the border down mexico way thats where i fell in love with arcadia country north of uk world... probably its just america but theres a reason its called arcadia when im down that hill in america oh no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no,7.0,2,0
16,Soul,"It was early in the mornin'
I heard the rooster crow for day
It was early in the mornin'
I heard the rooster crow for day
I looked out of my window
And saw my baby walk away
I cried, Lord, please stop him
I won't never, never bug him no more
I cried, Lord, please stop him
I won't never, never bug him no more
I hollered outta my window
Come back, baby, please don't go
I know he heard me callin'
He looked back and waived his hand
I know he heard me callin'
'Cause he looked back and waived his hand
I heard him tell his mother
That's one no-good dame","it was early in the mornin i heard the rooster crow for day it was early for me it was late late for me it was late for me the eyes were red and dark i had gone too fast for what i thought to be my passion the men began to fear me the pain became real the man who was the point of my pain and suddenly my mind was racing around thinking
why did the world hold me back the nights seemed so sweet to me the summer was so bad i needed to stop wasting time in bed dreaming the best dreams if not all dreams would<|endoftext|>",gpt2,0.4186812799084335,0.9123748415621284,0.9123748415621284,"it was early in the mornin i heard the rooster crow for day it was early for me it was late late for me it was late for me the eyes were red and dark i had gone too fast for what i thought to be my passion the men began to fear me the pain became real the man who was the point of my pain and suddenly, my mind was racing around thinking,
why did the world hold me back the nights seemed so sweet to me the summer was so bad i needed to stop wasting time in bed dreaming the best dreams, if not all dreams, would",7.0,7,1
17,Soul,"Let us all (All go back)
To the Old (Old landmark)
Let us all to the Old (All go back Old Landmark)
Let us stay in the service of the Lord
Jesus, ohh! (He's my Lord, oh, my Lord)
Let us preach of the Old
At the... (Hey! Hey!)
Landmark
Praise the Lord, well!
Let us preach, at the Old
Preach the Word, all the way
Yeah, preach
Preach the Word, all the way
Do it, know it, fell it (All people)
People, people, well (Preach the Word)
Let us preach, at the Old (Preach the Word, Old Landmark)
Preach the Word, at the Old (Preach the Word, Old Landmark)
Preach the Word, at the Old (Preach the Word, Old Landmark)
Preach the Word, at the Old (Preach the Word, Old Landmark)
Preach the Word, at the Old (Preach the Word, Old Landmark)
People, now
Brothers, sisters
Yeah, Lord, Yeah, Lord, Yeah, Lord, Yeah, Lord
Oh, Oh, Oh, Oh, Oh, Oh
Oh, Lord
Oh, Oh, Oh, Oh, Oh, Oh
Oh, child
Let us all, to the Old (All go back, Old Landmark)
Let us all, to the Old (All go back, Old Landmark)
Turnin', yearnin', learnin', burnin'
Gonna go back, Ahh (Oh, Oh, Oh, Oh, Oh, Oh)
Gonna go back, Ahh (Oh, Oh, Oh, Oh, Oh, Oh)
Gonna go back, Ahh (Oh, Oh, Oh, Oh, Oh, Oh)
Gonna go back, Ahh (Oh, Oh, Oh, Oh, Oh, Oh)
Let us stay in the service of the Lord",let us all all go back to the old old landmark let us all to the old light let us all to the old sunshine let us all the old rain let us all the old rains let us all come together and sing let us all come together and sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let<|endoftext|>,gpt2,0.0,0.0,0.0,let us all all go back to the old old landmark let us all to the old light let us all to the old sunshine let us all the old rain let us all the old rains let us all come together and sing let us all come together and sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let us all sing let,7.0,6,0
